ID1	ID2	Name1	Name2	Separation	ATC_Codes1	ATC_Codes2	Reported_Interaction	Reported_Combination
DB00540	DB00925	Nortriptyline	Phenoxybenzamine	-0.3084415584415583	N	C	False	False
DB09286	DB01151	Pipamperone	Desipramine	-0.3094117647058823	N	N	False	False
DB00313	DB08604	Valproic acid	Triclosan	-0.3095238095238093	N	D	False	False
DB04842	DB01239	Fluspirilene	Chlorprothixene	-0.3095238095238094	N	N	False	False
DB00589	DB01151	Lisuride	Desipramine	-0.31066176470588225	G, N	N	False	False
DB04216	DB08604	Quercetin	Triclosan	-0.31134259259259256		D	False	False
DB00734	DB00268	Risperidone	Ropinirole	-0.3125	N	N	False	False
DB00247	DB00875	Methysergide	Flupentixol	-0.3125	N	N	False	False
DB00604	DB00315	Cisapride	Zolmitriptan	-0.3125	A	N	True	False
DB09286	DB00315	Pipamperone	Zolmitriptan	-0.3125	N	N	True	False
DB00604	DB00247	Cisapride	Methysergide	-0.3125	A	N	True	False
DB09286	DB00247	Pipamperone	Methysergide	-0.3125	N	N	True	False
DB00756	DB00783	Hexachlorophene	Estradiol	-0.3142857142857145	D	G	False	False
DB04946	DB00800	Iloperidone	Fenoldopam	-0.3157894736842105	N	C	False	False
DB06678	DB00726	Esmirtazapine	Trimipramine	-0.31666666666666654		N	False	False
DB00726	DB00368	Trimipramine	Norepinephrine	-0.31752873563218376	N	C	False	False
DB00715	DB00193	Paroxetine	Tramadol	-0.31851851851851853	N	N	True	False
DB00540	DB01242	Nortriptyline	Clomipramine	-0.319047619047619	N	N	False	False
DB01392	DB00420	Yohimbine	Promazine	-0.3194444444444443	G	N	False	False
DB01392	DB00575	Yohimbine	Clonidine	-0.3194444444444443	G	C, N, S	True	False
DB00726	DB00800	Trimipramine	Fenoldopam	-0.31999999999999995	N	C	False	False
DB06678	DB00315	Esmirtazapine	Zolmitriptan	-0.32007575757575746		N	True	False
DB06678	DB00247	Esmirtazapine	Methysergide	-0.32007575757575746		N	True	False
DB01392	DB00934	Yohimbine	Maprotiline	-0.32012820512820506	G	N	False	False
DB00726	DB00193	Trimipramine	Tramadol	-0.3208333333333333	N	N	True	False
DB06148	DB00800	Mianserin	Fenoldopam	-0.3214285714285714	N	C	False	False
DB00248	DB01239	Cabergoline	Chlorprothixene	-0.32258064516129037	G, N	N	False	False
DB00543	DB00268	Amoxapine	Ropinirole	-0.32499999999999996	N	N	False	False
DB00575	DB00268	Clonidine	Ropinirole	-0.32499999999999996	C, N, S	N	False	False
DB00490	DB00477	Buspirone	Chlorpromazine	-0.3252747252747251	N	N	False	False
DB00247	DB00540	Methysergide	Nortriptyline	-0.3254870129870129	N	N	False	False
DB01175	DB00193	Escitalopram	Tramadol	-0.3256410256410256	N	N	True	False
DB00490	DB00246	Buspirone	Ziprasidone	-0.32580645161290334	N	N	True	False
DB00540	DB00268	Nortriptyline	Ropinirole	-0.3273809523809522	N	N	False	False
DB01149	DB00875	Nefazodone	Flupentixol	-0.32777777777777783	N	N	False	False
DB09286	DB01149	Pipamperone	Nefazodone	-0.32777777777777783	N	N	True	False
DB00246	DB01149	Ziprasidone	Nefazodone	-0.32777777777777783	N	N	True	False
DB00315	DB00656	Zolmitriptan	Trazodone	-0.3291666666666667	N	N	True	False
DB00589	DB01149	Lisuride	Nefazodone	-0.33000000000000007	G, N	N	False	False
DB00320	DB01149	Dihydroergotamine	Nefazodone	-0.33000000000000007	N	N	False	False
DB04842	DB00934	Fluspirilene	Maprotiline	-0.33012820512820507	N	N	False	False
DB06678	DB00935	Esmirtazapine	Oxymetazoline	-0.33333333333333315		S, R	True	False
DB00756	DB00641	Hexachlorophene	Simvastatin	-0.33333333333333326	D	C, A	False	False
DB00756	DB00227	Hexachlorophene	Lovastatin	-0.33333333333333326	D	C	False	False
DB05223	DB04795	Pracinostat	Thenoyltrifluoroacetone	-0.33333333333333326			False	False
DB00756	DB08399	Hexachlorophene	Piceatannol	-0.33333333333333326	D		False	False
DB00575	DB00734	Clonidine	Risperidone	-0.33333333333333337	C, N, S	N	True	False
DB00935	DB00320	Oxymetazoline	Dihydroergotamine	-0.33333333333333337	S, R	N	False	False
DB01239	DB00656	Chlorprothixene	Trazodone	-0.33333333333333337	N	N	True	False
DB00484	DB00575	Brimonidine	Clonidine	-0.33333333333333337	D, S	C, N, S	False	False
DB00246	DB00656	Ziprasidone	Trazodone	-0.33333333333333337	N	N	True	False
DB00409	DB04599	Remoxipride	Aniracetam	-0.33333333333333337	N	N	True	False
DB00734	DB09167	Risperidone	Dosulepin	-0.33333333333333337	N	N	False	False
DB03010	DB01248	Patupilone	Docetaxel	-0.3333333333333335		L	False	False
DB00420	DB01242	Promazine	Clomipramine	-0.3333333333333335	N	N	False	False
DB04795	DB01229	Thenoyltrifluoroacetone	Paclitaxel	-0.3333333333333335		L	False	False
DB03010	DB01229	Patupilone	Paclitaxel	-0.3333333333333335		L	False	False
DB04795	DB01248	Thenoyltrifluoroacetone	Docetaxel	-0.3333333333333335		L	False	False
DB00490	DB09167	Buspirone	Dosulepin	-0.33529411764705896	N	N	False	False
DB00589	DB00268	Lisuride	Ropinirole	-0.3355263157894737	G, N	N	False	False
DB00409	DB01392	Remoxipride	Yohimbine	-0.33578431372549	N	G	True	False
DB00675	DB01645	Tamoxifen	Genistein	-0.3377926421404682	L		False	False
DB00934	DB00268	Maprotiline	Ropinirole	-0.3399321266968325	N	N	False	False
DB00490	DB06148	Buspirone	Mianserin	-0.3400000000000001	N	N	True	False
DB00490	DB01224	Buspirone	Quetiapine	-0.3413793103448277	N	N	False	False
DB00540	DB00193	Nortriptyline	Tramadol	-0.3414614121510672	N	N	True	False
DB00246	DB00935	Ziprasidone	Oxymetazoline	-0.34285714285714286	N	S, R	False	False
DB01200	DB01151	Bromocriptine	Desipramine	-0.34369747899159653	G, N	N	False	False
DB00800	DB01224	Fenoldopam	Quetiapine	-0.34375	C	N	False	False
DB01239	DB01200	Chlorprothixene	Bromocriptine	-0.3448275862068966	N	G, N	False	False
DB00988	DB00726	Dopamine	Trimipramine	-0.3458333333333332	C	N	True	False
DB04946	DB01392	Iloperidone	Yohimbine	-0.34601449275362306	N	G	True	False
DB01392	DB01239	Yohimbine	Chlorprothixene	-0.34601449275362306	G	N	False	False
DB00589	DB00540	Lisuride	Nortriptyline	-0.34605911330049244	G, N	N	False	False
DB06678	DB01151	Esmirtazapine	Desipramine	-0.346078431372549		N	False	False
DB00248	DB00575	Cabergoline	Clonidine	-0.34615384615384615	G, N	C, N, S	True	False
DB01392	DB01151	Yohimbine	Desipramine	-0.3469405003380662	G	N	False	False
DB01186	DB00925	Pergolide	Phenoxybenzamine	-0.34782608695652173	N	C	False	False
DB06678	DB01403	Esmirtazapine	Methotrimeprazine	-0.3484848484848483		N	False	False
DB04842	DB00875	Fluspirilene	Flupentixol	-0.3484848484848483	N	N	True	False
DB04842	DB09286	Fluspirilene	Pipamperone	-0.3484848484848483	N	N	True	False
DB01067	DB00412	Glipizide	Rosiglitazone	-0.3492063492063491	A	A	False	False
DB01132	DB00412	Pioglitazone	Rosiglitazone	-0.3492063492063491	A	A	True	False
DB00490	DB01149	Buspirone	Nefazodone	-0.34999999999999987	N	N	False	False
DB09286	DB00408	Pipamperone	Loxapine	-0.35	N	N	True	False
DB00409	DB01186	Remoxipride	Pergolide	-0.35	N	N	True	False
DB04946	DB01151	Iloperidone	Desipramine	-0.35084033613445365	N	N	False	False
DB09286	DB00540	Pipamperone	Nortriptyline	-0.3538961038961038	N	N	False	False
DB01392	DB00268	Yohimbine	Ropinirole	-0.3541666666666665	G	N	False	False
DB01645	DB08604	Genistein	Triclosan	-0.35470085470085455		D	False	False
DB00656	DB01224	Trazodone	Quetiapine	-0.3548387096774194	N	N	True	False
DB09167	DB00193	Dosulepin	Tramadol	-0.3555555555555555	N	N	True	False
DB00315	DB00935	Zolmitriptan	Oxymetazoline	-0.3566176470588235	N	S, R	True	False
DB00490	DB01151	Buspirone	Desipramine	-0.35668449197860963	N	N	False	False
DB09286	DB00420	Pipamperone	Promazine	-0.3571428571428571	N	N	False	False
DB00477	DB00656	Chlorpromazine	Trazodone	-0.3571428571428571	N	N	True	False
DB00935	DB01403	Oxymetazoline	Methotrimeprazine	-0.3571428571428571	S, R	N	False	False
DB00615	DB08604	Rifabutin	Triclosan	-0.3571428571428572	J	D	False	False
DB05134	DB08604	Tanespimycin	Triclosan	-0.3571428571428572		D	False	False
DB00247	DB01242	Methysergide	Clomipramine	-0.3601190476190478	N	N	False	False
DB01403	DB01149	Methotrimeprazine	Nefazodone	-0.3603448275862069	N	N	False	False
DB01175	DB00363	Escitalopram	Clozapine	-0.3606237816764133	N	N	False	False
DB00715	DB01242	Paroxetine	Clomipramine	-0.36111111111111127	N	N	False	False
DB00247	DB00408	Methysergide	Loxapine	-0.36250000000000004	N	N	True	False
DB00247	DB00715	Methysergide	Paroxetine	-0.36250000000000004	N	N	True	False
DB00420	DB01149	Promazine	Nefazodone	-0.36250000000000004	N	N	False	False
DB04795	DB06486	Thenoyltrifluoroacetone	Enzastaurin	-0.36250000000000004			False	False
DB00315	DB00408	Zolmitriptan	Loxapine	-0.36250000000000004	N	N	True	False
DB00315	DB00715	Zolmitriptan	Paroxetine	-0.36250000000000004	N	N	True	False
DB06589	DB08901	Pazopanib	Ponatinib	-0.3633333333333335	L	L	False	False
DB00589	DB00656	Lisuride	Trazodone	-0.36363636363636365	G, N	N	True	False
DB00656	DB00320	Trazodone	Dihydroergotamine	-0.36363636363636365	N	N	True	False
DB00409	DB00420	Remoxipride	Promazine	-0.36363636363636365	N	N	False	False
DB00368	DB01403	Norepinephrine	Methotrimeprazine	-0.3642473118279569	C	N	False	False
DB01392	DB01149	Yohimbine	Nefazodone	-0.3643939393939395	G	N	False	False
DB04842	DB01184	Fluspirilene	Domperidone	-0.3666666666666665	N	A	True	False
DB00315	DB00363	Zolmitriptan	Clozapine	-0.3667328042328043	N	N	False	False
DB00247	DB00363	Methysergide	Clozapine	-0.3667328042328043	N	N	False	False
DB00315	DB06153	Zolmitriptan	Pizotifen	-0.36684782608695654	N	N	False	False
DB00248	DB00656	Cabergoline	Trazodone	-0.37037037037037035	G, N	N	True	False
DB07863	DB00412	2-chloro-5-nitro-N-phenylbenzamide	Rosiglitazone	-0.37142857142857144		A	False	False
DB00490	DB00726	Buspirone	Trimipramine	-0.3727272727272728	N	N	False	False
DB00315	DB00543	Zolmitriptan	Amoxapine	-0.37284482758620685	N	N	False	False
DB00320	DB01151	Dihydroergotamine	Desipramine	-0.37316176470588225	N	N	False	False
DB01186	DB01151	Pergolide	Desipramine	-0.37316176470588225	N	N	False	False
DB00988	DB00408	Dopamine	Loxapine	-0.3737588652482269	C	N	False	False
DB00477	DB09167	Chlorpromazine	Dosulepin	-0.3744588744588744	N	N	False	False
DB00368	DB01200	Norepinephrine	Bromocriptine	-0.3749999999999999	C	G, N	False	False
DB00368	DB06153	Norepinephrine	Pizotifen	-0.3749999999999999	C	N	False	False
DB00935	DB00656	Oxymetazoline	Trazodone	-0.375	S, R	N	False	False
DB00575	DB01200	Clonidine	Bromocriptine	-0.375	C, N, S	G, N	True	False
DB00589	DB00935	Lisuride	Oxymetazoline	-0.375	G, N	S, R	False	False
DB00248	DB00268	Cabergoline	Ropinirole	-0.375	G, N	N	False	False
DB09286	DB00800	Pipamperone	Fenoldopam	-0.375	N	C	False	False
DB00715	DB00268	Paroxetine	Ropinirole	-0.375	N	N	False	False
DB00756	DB08604	Hexachlorophene	Triclosan	-0.375	D	D	False	False
DB00409	DB01239	Remoxipride	Chlorprothixene	-0.375	N	N	False	False
DB02424	DB08604	Geldanamycin	Triclosan	-0.375		D	False	False
DB00409	DB04946	Remoxipride	Iloperidone	-0.375	N	N	True	False
DB00988	DB06148	Dopamine	Mianserin	-0.3761904761904761	C	N	True	False
DB00477	DB06153	Chlorpromazine	Pizotifen	-0.376984126984127	N	N	False	False
DB01175	DB01242	Escitalopram	Clomipramine	-0.37745098039215697	N	N	True	False
DB00247	DB01175	Methysergide	Escitalopram	-0.3782894736842105	N	N	True	False
DB04946	DB00315	Iloperidone	Zolmitriptan	-0.3782894736842105	N	N	True	False
DB04946	DB00247	Iloperidone	Methysergide	-0.3782894736842105	N	N	True	False
DB01229	DB08604	Paclitaxel	Triclosan	-0.3787878787878789	L	D	False	False
DB01248	DB08604	Docetaxel	Triclosan	-0.3787878787878789	L	D	False	False
DB06678	DB01239	Esmirtazapine	Chlorprothixene	-0.3809523809523808		N	False	False
DB04842	DB01175	Fluspirilene	Escitalopram	-0.3809523809523808	N	N	True	False
DB01151	DB00193	Desipramine	Tramadol	-0.38149509803921555	N	N	True	False
DB00246	DB00800	Ziprasidone	Fenoldopam	-0.38235294117647056	N	C	False	False
DB01392	DB00408	Yohimbine	Loxapine	-0.38257575757575746	G	N	True	False
DB01149	DB01242	Nefazodone	Clomipramine	-0.3833333333333333	N	N	False	False
DB01175	DB00320	Escitalopram	Dihydroergotamine	-0.3846153846153846	N	N	True	False
DB00589	DB01239	Lisuride	Chlorprothixene	-0.3846153846153846	G, N	N	False	False
DB00589	DB01175	Lisuride	Escitalopram	-0.3846153846153846	G, N	N	True	False
DB00656	DB01403	Trazodone	Methotrimeprazine	-0.3846153846153846	N	N	True	False
DB01239	DB01186	Chlorprothixene	Pergolide	-0.3846153846153846	N	N	False	False
DB01392	DB00540	Yohimbine	Nortriptyline	-0.38507326007326004	G	N	False	False
DB00490	DB00935	Buspirone	Oxymetazoline	-0.3857142857142858	N	S, R	True	False
DB00490	DB00933	Buspirone	Mesoridazine	-0.3857142857142858	N	N	True	False
DB00934	DB00193	Maprotiline	Tramadol	-0.38608058608058593	N	N	True	False
DB00247	DB00934	Methysergide	Maprotiline	-0.386675824175824	N	N	False	False
DB01239	DB06148	Chlorprothixene	Mianserin	-0.3870967741935484	N	N	False	False
DB00248	DB01175	Cabergoline	Escitalopram	-0.3870967741935484	G, N	N	True	False
DB06678	DB00575	Esmirtazapine	Clonidine	-0.38888888888888873		C, N, S	True	False
DB00543	DB06153	Amoxapine	Pizotifen	-0.38888888888888884	N	N	False	False
DB04946	DB00656	Iloperidone	Trazodone	-0.38888888888888884	N	N	True	False
DB00875	DB01151	Flupentixol	Desipramine	-0.38941176470588224	N	N	False	False
DB00756	DB01645	Hexachlorophene	Genistein	-0.38942307692307687	D		False	False
DB09286	DB00363	Pipamperone	Clozapine	-0.38994708994709004	N	N	False	False
DB00247	DB01149	Methysergide	Nefazodone	-0.39027777777777783	N	N	False	False
DB00988	DB00191	Dopamine	Phentermine	-0.3904761904761904	C	A	False	False
DB00656	DB01242	Trazodone	Clomipramine	-0.3910256410256412	N	N	True	False
DB01392	DB00875	Yohimbine	Flupentixol	-0.3916666666666665	G	N	False	False
DB04842	DB00490	Fluspirilene	Buspirone	-0.3916666666666666	N	N	True	False
DB00490	DB01403	Buspirone	Methotrimeprazine	-0.3916666666666667	N	N	False	False
DB01239	DB00268	Chlorprothixene	Ropinirole	-0.3916666666666667	N	N	False	False
DB01175	DB00268	Escitalopram	Ropinirole	-0.3916666666666667	N	N	False	False
DB00490	DB00734	Buspirone	Risperidone	-0.3941176470588236	N	N	True	False
DB00132	DB00412	alpha-Linolenic acid	Rosiglitazone	-0.3946608946608946		A	False	False
DB00934	DB01186	Maprotiline	Pergolide	-0.3956043956043954	N	N	False	False
DB00934	DB00320	Maprotiline	Dihydroergotamine	-0.3956043956043954	N	N	False	False
DB00589	DB00934	Lisuride	Maprotiline	-0.3956043956043954	G, N	N	False	False
DB01239	DB00540	Chlorprothixene	Nortriptyline	-0.3957142857142856	N	N	False	False
DB04946	DB00540	Iloperidone	Nortriptyline	-0.3957142857142856	N	N	False	False
DB09213	DB00159	Dexibuprofen	Icosapent	-0.3957509881422925	M		True	False
DB01200	DB00268	Bromocriptine	Ropinirole	-0.3977272727272727	G, N	N	False	False
DB00490	DB00540	Buspirone	Nortriptyline	-0.3988721804511278	N	N	False	False
DB01067	DB00641	Glipizide	Simvastatin	-0.3999999999999999	A	C, A	False	False
DB01067	DB00227	Glipizide	Lovastatin	-0.3999999999999999	A	C	False	False
DB13956	DB00675	Estradiol valerate	Tamoxifen	-0.3999999999999999		L	False	False
DB00589	DB00988	Lisuride	Dopamine	-0.3999999999999999	G, N	C	True	False
DB13953	DB00675	Estradiol benzoate	Tamoxifen	-0.3999999999999999		L	False	False
DB00756	DB01095	Hexachlorophene	Fluvastatin	-0.3999999999999999	D	C	False	False
DB13954	DB00675	Estradiol cypionate	Tamoxifen	-0.3999999999999999		L	False	False
DB00756	DB01067	Hexachlorophene	Glipizide	-0.3999999999999999	D	A	False	False
DB02509	DB00756	Farnesol	Hexachlorophene	-0.3999999999999999		D	False	False
DB00756	DB00175	Hexachlorophene	Pravastatin	-0.3999999999999999	D	C	False	False
DB01132	DB00756	Pioglitazone	Hexachlorophene	-0.3999999999999999	A	D	False	False
DB11830	DB04795	Mocetinostat	Thenoyltrifluoroacetone	-0.3999999999999999			False	False
DB01132	DB00227	Pioglitazone	Lovastatin	-0.3999999999999999	A	C	False	False
DB01132	DB00641	Pioglitazone	Simvastatin	-0.3999999999999999	A	C, A	False	False
DB04795	DB02424	Thenoyltrifluoroacetone	Geldanamycin	-0.3999999999999999			False	False
DB07863	DB00966	2-chloro-5-nitro-N-phenylbenzamide	Telmisartan	-0.4		C	False	False
DB00420	DB01403	Promazine	Methotrimeprazine	-0.4	N	N	False	False
DB00656	DB00875	Trazodone	Flupentixol	-0.4	N	N	True	False
DB09286	DB00656	Pipamperone	Trazodone	-0.4	N	N	True	False
DB07863	DB01393	2-chloro-5-nitro-N-phenylbenzamide	Bezafibrate	-0.4		C	False	False
DB09286	DB00734	Pipamperone	Risperidone	-0.4	N	N	False	False
DB00734	DB00925	Risperidone	Phenoxybenzamine	-0.4	N	C	False	False
DB09286	DB00726	Pipamperone	Trimipramine	-0.4	N	N	True	False
DB00575	DB01403	Clonidine	Methotrimeprazine	-0.4	C, N, S	N	True	False
DB00320	DB06153	Dihydroergotamine	Pizotifen	-0.4	N	N	False	False
DB00408	DB00875	Loxapine	Flupentixol	-0.4	N	N	False	False
DB00656	DB01200	Trazodone	Bromocriptine	-0.4	N	G, N	False	False
DB00589	DB00490	Lisuride	Buspirone	-0.40000000000000013	G, N	N	True	False
DB01175	DB00191	Escitalopram	Phentermine	-0.4019607843137254	N	A	True	False
DB00248	DB00934	Cabergoline	Maprotiline	-0.40209790209790197	G, N	N	False	False
DB00715	DB00363	Paroxetine	Clozapine	-0.4031339031339032	N	N	False	False
DB01149	DB00191	Nefazodone	Phentermine	-0.4041666666666668	N	A	False	False
DB00412	DB08604	Rosiglitazone	Triclosan	-0.40476190476190466	A	D	False	False
DB01392	DB00543	Yohimbine	Amoxapine	-0.40530303030303017	G	N	False	False
DB00246	DB01175	Ziprasidone	Escitalopram	-0.4054054054054054	N	N	True	False
DB01239	DB00543	Chlorprothixene	Amoxapine	-0.40625	N	N	False	False
DB06148	DB09167	Mianserin	Dosulepin	-0.40625	N	N	False	False
DB00408	DB01149	Loxapine	Nefazodone	-0.40714285714285714	N	N	True	False
DB00490	DB00543	Buspirone	Amoxapine	-0.4076923076923078	N	N	False	False
DB06678	DB01392	Esmirtazapine	Yohimbine	-0.4083333333333332		G	False	False
DB00734	DB01151	Risperidone	Desipramine	-0.40872210953346844	N	N	False	False
DB04946	DB01175	Iloperidone	Escitalopram	-0.40909090909090906	N	N	True	False
DB01392	DB00656	Yohimbine	Trazodone	-0.4100877192982455	G	N	True	False
DB00320	DB01403	Dihydroergotamine	Methotrimeprazine	-0.4117647058823529	N	N	False	False
DB09286	DB00246	Pipamperone	Ziprasidone	-0.4117647058823529	N	N	True	False
DB01239	DB00420	Chlorprothixene	Promazine	-0.4117647058823529	N	N	False	False
DB01175	DB01200	Escitalopram	Bromocriptine	-0.4137931034482759	N	G, N	True	False
DB00540	DB00320	Nortriptyline	Dihydroergotamine	-0.4150246305418718	N	N	False	False
DB00246	DB00315	Ziprasidone	Zolmitriptan	-0.4154411764705882	N	N	True	False
DB00246	DB00247	Ziprasidone	Methysergide	-0.4154411764705882	N	N	True	False
DB01392	DB00715	Yohimbine	Paroxetine	-0.4166666666666665	G	N	False	False
DB01132	DB00191	Pioglitazone	Phentermine	-0.4166666666666665	A	A	False	False
DB02509	DB00191	Farnesol	Phentermine	-0.4166666666666665		A	False	False
DB01247	DB00191	Isocarboxazid	Phentermine	-0.4166666666666665	N	A	False	False
DB04795	DB00091	Thenoyltrifluoroacetone	Cyclosporine	-0.41666666666666674		L, S	False	False
DB00248	DB01149	Cabergoline	Nefazodone	-0.41666666666666674	G, N	N	False	False
DB00935	DB01149	Oxymetazoline	Nefazodone	-0.418421052631579	S, R	N	False	False
DB09286	DB00934	Pipamperone	Maprotiline	-0.41941391941391926	N	N	False	False
DB06148	DB00315	Mianserin	Zolmitriptan	-0.4196428571428571	N	N	True	False
DB00490	DB00248	Buspirone	Cabergoline	-0.42000000000000004	N	G, N	True	False
DB00540	DB00363	Nortriptyline	Clozapine	-0.42008646276938955	N	N	False	False
DB09286	DB01239	Pipamperone	Chlorprothixene	-0.42105263157894735	N	N	False	False
DB00246	DB00715	Ziprasidone	Paroxetine	-0.42105263157894735	N	N	True	False
DB09286	DB01175	Pipamperone	Escitalopram	-0.42105263157894735	N	N	True	False
DB00935	DB00726	Oxymetazoline	Trimipramine	-0.42307692307692313	S, R	N	False	False
DB01239	DB06153	Chlorprothixene	Pizotifen	-0.42307692307692313	N	N	False	False
DB00540	DB00368	Nortriptyline	Norepinephrine	-0.4235347985347985	N	C	False	False
DB09167	DB00543	Dosulepin	Amoxapine	-0.4242424242424242	N	N	False	False
DB00934	DB01200	Maprotiline	Bromocriptine	-0.4255583126550867	N	G, N	False	False
DB00935	DB00540	Oxymetazoline	Nortriptyline	-0.4270186335403725	S, R	N	False	False
DB06148	DB00875	Mianserin	Flupentixol	-0.4285714285714286	N	N	False	False
DB06148	DB06153	Mianserin	Pizotifen	-0.4285714285714286	N	N	False	False
DB04946	DB00726	Iloperidone	Trimipramine	-0.4285714285714286	N	N	False	False
DB01067	DB08604	Glipizide	Triclosan	-0.4285714285714286	A	D	False	False
DB00656	DB00543	Trazodone	Amoxapine	-0.4285714285714286	N	N	True	False
DB01175	DB01224	Escitalopram	Quetiapine	-0.4285714285714286	N	N	True	False
DB01239	DB00726	Chlorprothixene	Trimipramine	-0.4285714285714286	N	N	False	False
