Signature	DrugBank_ID	DrugBank_Name	Enrichment_Score	Normalized_Enrichment_Score	p-value	FDR	Cell_Line
CPC016_SKB_24H:BRD-K80334323-001-03-5:10	DB09371	Norethynodrel	-0.20236153957499295	-0.9621468370644809	0.5747818167145113	0.7127259817098659	SKB
CPC017_SKB_24H:BRD-A97454584-001-02-0:10	DB01203	Nadolol	0.19358836015190597	0.9618904821680526	0.5749189788320904	0.7127259817098659	SKB
LJP009_NPC.TAK_24H:N09	DB08896	Regorafenib	0.1964005123564399	0.9601472159794531	0.5749307621294492	0.7127259817098659	NPC.TAK
LJP009_NEU_24H:B08	DB12242	AZD-7762	-0.18455626796223498	-0.9656886138583735	0.5752029173038467	0.7129210938330997	NEU
LJP007_NEU_24H:D21	DB06616	Bosutinib	-0.18657940079077592	-0.9696379582662179	0.5762173458725183	0.7140359370756201	NEU
LJP007_SKL.C_24H:E04	DB11743	Ipatasertib	0.18605942737832548	0.9614768078353844	0.5768346144016985	0.7146582817437875	SKL.C
CPC018_SKB_24H:BRD-K08806317-050-03-6:10	DB00373	Timolol	0.15616825684081143	0.9747426137376368	0.5777975925100312	0.7157050573574627	SKB
LJP009_NPC.TAK_24H:M15	DB06314	SGX-523	-0.1874298759395368	-0.9612290649493768	0.5779099432879963	0.7157050573574627	NPC.TAK
CPC015_NPC_24H:BRD-K13926615-003-02-5:10	DB00862	Vardenafil	0.18641691172105568	0.9641052723143848	0.5783469651312957	0.7161035175195553	NPC
CPC018_SKB_24H:BRD-K77987382-001-08-2:10	DB00643	Mebendazole	-0.1946511608734767	-0.9590602246892679	0.5785882857755846	0.7162595518608872	SKB
DOSBIO002_NPC_24H:BRD-K27305650:10	DB02656	LY-294002	0.19414686903137096	0.9599331097961652	0.5788719935975738	0.7164679864969373	NPC
LJP009_NEU_24H:H09	DB08912	Dabrafenib	0.17497495018448234	0.9689200843010646	0.5794133923630327	0.7169952178006292	NEU
LJP008_NPC.TAK_24H:M15	DB01262	Decitabine	-0.18110561645979356	-0.96866262573333	0.5797614932595921	0.7172830902466812	NPC.TAK
NMH002_NEU_24H:BRD-K67102207-236-03-6:10	DB06819	Phenylbutyric acid	-0.18230928669522667	-0.9616009093155267	0.5807086193255928	0.718196895289419	NEU
LJP007_NPC_24H:G10	DB11963	Dacomitinib	0.18624821504175637	0.9620772505859636	0.5807313272760386	0.718196895289419	NPC
CPC015_NPC_24H:BRD-A22380646-001-02-3:10	DB00213	Pantoprazole	0.1822581230381118	0.9635217537368229	0.580959032778594	0.7183354919627042	NPC
CPC015_NPC_24H:BRD-A48720949-001-03-2:10	DB01420	Testosterone propionate	0.18579593030454625	0.9649342296978426	0.5812732209202629	0.7185809449466016	NPC
LJP009_NPC.TAK_24H:B20	DB16107	BI 2536	0.20551141125323816	0.9605166691315744	0.5816211132136738	0.7187592214637482	NPC.TAK
NMH002_NPC_24H:BRD-K71879491-001-29-1:10	DB00982	Isotretinoin	-0.1872478540337485	-0.960436914844701	0.5816806446308173	0.7187592214637482	NPC
LJP008_NEU_24H:A24	DB11740	MK-1775	-0.18132034245945117	-0.9638136788759555	0.5817645469284813	0.7187592214637482	NEU
NMH001_NEU_6H:BRD-A95696066-001-01-7:10	DB09186	Nisoxetine	-0.18965652078721693	-0.9613855102060583	0.5823443197254593	0.7192814142362681	NEU
LJP008_NEU_24H:K22	DB12332	Rucaparib	0.19709332382120034	0.9589262919977486	0.5824187884108868	0.7192814142362681	NEU
CPC018_NPC_24H:BRD-K40530731-001-02-5:10	DB00572	Atropine	0.20440290832190242	0.9610066352420031	0.5826013219690381	0.7193096222353099	NPC
CPC016_NEU_24H:BRD-A22684332-003-03-1:10	DB01366	Procaterol	0.19320694121107335	0.9592775064318863	0.5826732162086413	0.7193096222353099	NEU
NMH002_NPC_6H:BRD-K22429181-001-12-6:10	DB00162	Vitamin A	-0.19135285948326608	-0.959973430385194	0.5828266216032711	0.7193560447843275	NPC
CPC014_NEU_24H:BRD-K79404599-001-02-8:10	DB06486	Enzastaurin	-0.19244599148290617	-0.9583456405091804	0.5831696404212364	0.7196364335114661	NEU
LJP008_SKL_24H:C09	DB13877	Iniparib	-0.1861729013292363	-0.9623579307834743	0.5842518687444571	0.7208287206833301	SKL
NMH002_NEU_24H:BRD-K40438880-001-03-8:10	DB03566	Spermidine	0.16475583238732333	0.9718168642242715	0.5849056603773585	0.7214215421741034	NEU
LJP007_NPC_24H:I12	DB06589	Pazopanib	0.20149053837953218	0.958237595392369	0.584964634245164	0.7214215421741034	NPC
CPC012_NPC_24H:BRD-K13810148-001-02-1:10	DB12645	Givinostat	-0.19093718478236846	-0.9600563574390606	0.5858308286818377	0.7223463889979309	NPC
LJP008_NPC.CAS9_24H:D21	DB13978	Selisistat	0.19156111895059758	0.9576613163569974	0.5861395167068325	0.722583583604454	NPC.CAS9
LJP007_NPC.CAS9_24H:M09	DB05575	Motesanib	0.1963024865131468	0.956836650617023	0.586259599363592	0.7225882204854431	NPC.CAS9
CPC016_SKB_24H:BRD-K49671696-045-03-6:10	DB12465	Ketanserin	-0.18632770175528388	-0.9605448151560622	0.5882182744054164	0.7248164996204584	SKB
LJP007_SKL.C_24H:F15	DB12247	AZD-4547	-0.18856414088827347	-0.9588992681248532	0.5883008356545961	0.7248164996204584	SKL.C
CPC018_NPC_24H:BRD-A95696820-001-01-4:10	DB04944	Acadesine	0.177771665154182	0.9640976643513447	0.5891835016835016	0.7255715208405841	NPC
LJP007_NPC_24H:F06	DB12848	PF-04217903	0.19117505960974482	0.9582924392385722	0.5892473500115409	0.7255715208405841	NPC
LJP007_NPC.TAK_24H:H11	DB09053	Ibrutinib	-0.1848003014638999	-0.9586541877759798	0.5892640570896244	0.7255715208405841	NPC.TAK
LJP009_NPC.TAK_24H:I21	DB11363	Alectinib	0.17173669904194777	0.9692632071529813	0.5894394490147312	0.7256436498770333	NPC.TAK
LJP007_NPC.CAS9_24H:F18	DB12247	AZD-4547	0.20427597152317642	0.9566129050936759	0.5895976755120986	0.7256946226037561	NPC.CAS9
CPC017_SKB_24H:BRD-A19374631-001-01-0:10	DB12131	Vinpocetine	-0.1909007617597332	-0.958924548771474	0.5902042502065029	0.7259745983733084	SKB
LJP009_SKL.C_24H:H10	DB08912	Dabrafenib	0.2031539728109297	0.9564848780728342	0.5904702401301442	0.7259745983733084	SKL.C
LJP008_NEU_24H:K08	DB11962	GSK-1059615	0.21382503604865313	0.9603668995486019	0.5905315879581876	0.7259745983733084	NEU
LJP008_NPC_24H:M13	DB01262	Decitabine	0.18446808329769848	0.9639319115181147	0.5905854291627205	0.7259745983733084	NPC
CPC016_NEU_24H:BRD-A60571864-001-03-3:10	DB01222	Budesonide	0.17427178231284965	0.9659269866178669	0.5906302961827132	0.7259745983733084	NEU
CPC013_NPC_24H:BRD-K28120222-001-05-0:10	DB13063	Parthenolide	-0.19403582909031908	-0.9571340930794653	0.5906330351931601	0.7259745983733084	NPC
LJP007_NPC.TAK_24H:P23	DB11886	Infigratinib	-0.2072221595429979	-0.9579393271786643	0.590643209945058	0.7259745983733084	NPC.TAK
NMH002_NEU_24H:BRD-K26521938-001-06-4:10	DB00917	Dinoprostone	-0.1802110101435594	-0.9654813134315205	0.5910529886183764	0.7263345529767269	NEU
CPC014_SKB_24H:BRD-K48722833-001-01-9:10	DB04946	Iloperidone	-0.18678536992055275	-0.9593836945510017	0.5912178924468532	0.7263935023496543	SKB
LJP007_NEU_24H:M17	DB07460	2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE	0.221307303331509	0.9611025941388152	0.5917402662022639	0.7268915431379205	NEU
NMH001_NPC_6H:BRD-A57226833-001-01-1:10	DB07780	Farnesyl diphosphate	0.19355419576983096	0.9554746435431654	0.5921422686855488	0.7272415526047111	NPC
LJP008_NPC_24H:J03	DB12116	Epigallocatechin gallate	0.19174614385796204	0.956207068856188	0.5932999269927657	0.7285193015376676	NPC
LJP009_SKL_24H:E15	DB13113	JNJ-38877605	-0.19050081992636403	-0.955510440171613	0.5939954645545075	0.7292292145874705	SKL
LJP007_NPC.TAK_24H:P02	DB09054	Idelalisib	-0.1947143684391922	-0.9540754320702286	0.5952492347177478	0.7305602976451518	NPC.TAK
CPC017_NPC_24H:BRD-A75409952:10	DB08059	Wortmannin	-0.1623958892559544	-0.9699154406157868	0.5953149109271988	0.7305602976451518	NPC
LJP009_SKL_24H:I24	DB11363	Alectinib	-0.1748283667384301	-0.966581407862554	0.5957184560493026	0.7309111295631577	SKL
CPC015_SKB_24H:BRD-K82255054-001-08-4:10	DB00818	Propofol	0.18720376694748178	0.9611747135384007	0.5978677409845731	0.7334033189170948	SKB
NMH002_NEU_24H:BRD-A38878059-001-02-8:10	DB07557	3,20-Pregnanedione	0.18552041076730083	0.957150708704578	0.5982473463342385	0.7337240899167402	NEU
LJP009_SKL.C_24H:O19	DB07232	Veliparib	-0.2076881104225074	-0.9576323427538544	0.5984782284362412	0.7338170238313165	SKL.C
LJP009_NPC.CAS9_24H:L11	DB05984	RAF-265	-0.1922382351022088	-0.9558798720098319	0.5985593785823053	0.7338170238313165	NPC.CAS9
NMH002_NPC_6H:BRD-K87714311-001-01-9:10	DB03068	Zebularine	0.15481497707283648	0.9687258595484118	0.5989180834621329	0.7341119049855505	NPC
CPC014_NPC_24H:BRD-K53972329-001-01-3:10	DB08877	Ruxolitinib	0.1707557418113951	0.9671946174649978	0.5990942028985508	0.7341829134752016	NPC
NMH001_NPC_6H:BRD-K49808142-001-01-1:10	DB14630	Tyramine O-sulfate	0.18590886729271738	0.954207602928615	0.5996534092858858	0.7347094800781359	NPC
LJP009_NPC.TAK_24H:E14	DB13113	JNJ-38877605	-0.19260865227917134	-0.951838758115539	0.5997604271532884	0.7347094800781359	NPC.TAK
NMH002_NPC_6H:BRD-K32164935-001-25-8:10	DB00839	Tolazamide	-0.18638190387623166	-0.9593986893233756	0.5999348632127468	0.7347782670105645	NPC
LPROT003_NPC_6H:H09	DB11870	RG-4733	0.16867550465683484	0.9710039329298396	0.6008032128514056	0.7356967392534853	NPC
LJP009_NPC.TAK_24H:H17	DB07138	Neflamapimod	-0.19801740004992574	-0.9522845886576142	0.6012440813294959	0.7360091803070758	NPC.TAK
NMH002_NEU_24H:BRD-K81839095-001-19-4:10	DB00655	Estrone	-0.22031708435975642	-0.9619225730999891	0.601347151315052	0.7360091803070758	NEU
CPC015_SKB_24H:BRD-K35941380-050-17-0:10	DB00247	Methysergide	0.1773031024932644	0.9675363279387894	0.6014138118542687	0.7360091803070758	SKB
LJP007_NPC_24H:L12	DB11836	Sapanisertib	0.21936639576200914	0.9609453341122316	0.6019456208187565	0.736514909695906	NPC
CPC014_NPC_24H:BRD-K07736136-001-01-2:10	DB05470	VX-702	-0.18461052701030456	-0.9549950971030952	0.6020868905331057	0.7365426868829564	NPC
LJP009_NPC.CAS9_24H:A04	DB05134	Tanespimycin	0.22081041031304138	0.9613036160615683	0.60246134491295	0.73685565556197	NPC.CAS9
LJP009_NPC_24H:G14	DB01254	Dasatinib	-0.1778231791953176	-0.9648076277922606	0.6026969046889366	0.7369986558912744	NPC
LJP008_NPC_24H:G21	DB00928	Azacitidine	0.1903814412896816	0.9522288679721915	0.6033479883364306	0.7375402645827233	NPC
LJP009_SKL_24H:I02	DB11798	Tanzisertib	-0.1842941923248593	-0.9561983635972795	0.6033772737619767	0.7375402645827233	SKL
CPC017_NPC_24H:BRD-K65639003-001-05-8:10	DB12052	Icariin	0.1661433273290071	0.965726300357356	0.6038248969207826	0.7379422112279955	NPC
NMH001_NPC_24H:BRD-K47029922-001-02-0:10	DB02665	(1R,2S)-2-Phenylcyclopropanaminium	-0.19650906257751327	-0.952710402049122	0.6043547590172035	0.7384444852507609	NPC
CPC018_NPC_24H:BRD-K50388907-001-15-5:10	DB01039	Fenofibrate	0.16850148455990727	0.9687133738795916	0.6054716981132076	0.7396637539192223	NPC
CPC018_SKB_24H:BRD-K15567136-003-18-1:10	DB01113	Papaverine	0.19309413727086125	0.9508337323521646	0.6056895930860641	0.7397844577763725	SKB
LJP009_NPC.CAS9_24H:H16	DB07138	Neflamapimod	0.18298436568804644	0.9540551657283038	0.606212936417547	0.7402781130382942	NPC.CAS9
NMH001_NPC_24H:BRD-K24125544-001-01-3:10	DB12161	Deutetrabenazine	0.18019363399923796	0.9533985337041228	0.606933629959214	0.7410125214832227	NPC
NMH001_NPC_24H:BRD-K12539581-001-18-7:10	DB08313	Nocodazole	0.1874870623078912	0.9584339104629757	0.6074173344638022	0.7414573554115031	NPC
CPC017_SKB_24H:BRD-A74269027-003-03-8:10	DB08941	Isoxsuprine	0.19139904749748235	0.9511961666721888	0.6077661844913446	0.7417326138327055	SKB
NMH002_NPC_24H:BRD-K08316444-001-06-8:10	DB11457	Rotenone	-0.17744889417949036	-0.9606373134616647	0.6079649377092177	0.7417326138327055	NPC
CPC016_NPC_24H:BRD-K93258693-001-05-8:10	DB07863	2-chloro-5-nitro-N-phenylbenzamide	-0.1856488381542658	-0.9553877591413455	0.6081077930857636	0.7417326138327055	NPC
CPC016_NPC_24H:BRD-K18742343-001-03-2:10	DB07997	N-[2-(METHYLAMINO)ETHYL]-5-ISOQUINOLINESULFONAMIDE	0.1575096500651666	0.9676552879707718	0.6083748753738784	0.7417326138327055	NPC
LJP007_SKL_24H:A04	DB05134	Tanespimycin	-0.18592307360276242	-0.9567405987964512	0.6084027974915481	0.7417326138327055	SKL
LJP008_SKL.C_24H:P14	DB11662	Rabusertib	-0.21013355799808217	-0.95476677218274	0.6084197783390035	0.7417326138327055	SKL.C
DOSBIO002_NEU_24H:BRD-A19500257:3.33333	DB02424	Geldanamycin	0.1903023266032515	0.9556538454806617	0.6084786542323676	0.7417326138327055	NEU
LPROT002_NPC.TAK_6H:E20	DB06195	Seliciclib	0.2190004192263051	0.9568352965189415	0.6087865462447092	0.7419623357410503	NPC.TAK
LJP007_NPC.CAS9_24H:J24	DB03044	Doramapimod	-0.20980051487940576	-0.9539069179389891	0.6092898796388099	0.7424301161860115	NPC.CAS9
CPC013_NPC_24H:BRD-A75409952:10	DB08059	Wortmannin	0.17416248154222352	0.9586555279512426	0.610637023729321	0.7439257092383884	NPC
LJP007_NPC_24H:B10	DB07970	5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide	0.17573794426870634	0.9597494266618525	0.6110985482339107	0.7443419963978536	NPC
CPC014_NPC_24H:BRD-K77286328-001-02-9:10	DB07340	Reversine	-0.18954806338614288	-0.9512252849058953	0.6112450555660199	0.7443744922909461	NPC
LJP009_SKL.C_24H:L23	DB12588	AZD-1480	-0.18858928099769515	-0.9508963395415816	0.6118655108483239	0.7449840363366891	SKL.C
LPROT001_NPC.TAK_6H:M02	DB12920	Pinometostat	-0.1826590006079407	-0.9576402281494002	0.611985538472775	0.7449841593166526	NPC.TAK
LJP007_NPC.TAK_24H:F06	DB12848	PF-04217903	0.1951839435829368	0.9475594101318727	0.6125539467299982	0.7455299994292219	NPC.TAK
DOSBIO001_NPC_24H:BRD-K27305650:10	DB02656	LY-294002	0.19626775052848977	0.948989366518226	0.6133491165119175	0.7463515596027486	NPC
CPC016_NPC_24H:BRD-K84175871-003-02-2:10	DB14752	Racephedrine	-0.18051652640975396	-0.9547834100341785	0.6137031768610716	0.7466361407483306	NPC
LJP007_NEU_24H:J21	DB03044	Doramapimod	0.18181500263643074	0.955000388866544	0.6146430750457597	0.747633205832046	NEU
CPC017_NPC_24H:BRD-K02265150-001-15-8:10	DB00543	Amoxapine	0.16348299362645952	0.9660702298567688	0.6150852483320979	0.7480245815659734	NPC
LJP009_NPC.TAK_24H:H09	DB08912	Dabrafenib	0.2006303926903828	0.9430827850411434	0.6165593762742021	0.7495366256116371	NPC.TAK
LJP007_SKL_24H:O02	DB07101	PD-0325901	-0.18358689839420575	-0.9575978263661711	0.6165698900314659	0.7495366256116371	SKL
NMH002_NEU_6H:BRD-A56798952-001-01-5:10	DB06733	Bafilomycin A1	0.19277960294633434	0.945915855367224	0.618942469158656	0.7522736486819743	NEU
NMH002_NPC_24H:BRD-K93258693-001-12-4:10	DB07863	2-chloro-5-nitro-N-phenylbenzamide	-0.19034781276446625	-0.9489118737782544	0.6199264319495533	0.7530859139317234	NPC
LJP009_NPC.CAS9_24H:B23	DB16107	BI 2536	0.19233078099428622	0.9456976575870413	0.6200612885733382	0.7530859139317234	NPC.CAS9
NMH002_NPC_24H:BRD-A38878059-001-02-8:10	DB07557	3,20-Pregnanedione	-0.18279909160489105	-0.949985473728128	0.6200880171876083	0.7530859139317234	NPC
NMH002_NPC_24H:BRD-A84228258-001-03-6:10	DB07348	Brefeldin A	-0.17160537895834485	-0.964972077223355	0.6200956937799043	0.7530859139317234	NPC
LJP007_NEU_24H:F03	DB12848	PF-04217903	0.17432447003140128	0.9534466741584444	0.6203297158479	0.7532228684220396	NEU
NMH002_NEU_6H:BRD-A58048407-001-12-1:10	DB00393	Nimodipine	-0.1830645845562875	-0.954026222091253	0.6205273573300529	0.7532647872437314	NEU
LJP008_NPC.CAS9_24H:M02	DB02709	Resveratrol	-0.1781156591018994	-0.9567194713148336	0.6206205434573135	0.7532647872437314	NPC.CAS9
LJP009_SKL_24H:G08	DB08521	4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine	0.18703376332600083	0.9462408036125813	0.6207280176916711	0.7532647872437314	SKL
LJP009_NPC_24H:G13	DB01254	Dasatinib	-0.17664993496730966	-0.9631007956210181	0.6209053007742704	0.7533327594550329	NPC
LJP008_NPC.TAK_24H:A08	DB07232	Veliparib	-0.1922460176725188	-0.9453250373355713	0.6211811283404817	0.7535202439467042	NPC.TAK
LJP008_SKL.C_24H:K20	DB12332	Rucaparib	0.19050590113101068	0.945198239651319	0.6213870903143982	0.7536229217167204	SKL.C
LJP007_NEU_24H:P18	DB05294	Vandetanib	0.18240375123491995	0.9556419090576921	0.6217618360475503	0.7539302216528172	NEU
LJP007_NPC.TAK_24H:M10	DB05575	Motesanib	0.16707819582410227	0.9616275678378639	0.6221016949152542	0.7541344925097289	NPC.TAK
CPC015_NPC_24H:BRD-K88429204-001-18-7:10	DB00205	Pyrimethamine	-0.20909440901762635	-0.950395763494175	0.6221730962833806	0.7541344925097289	NPC
CPC014_NEU_24H:BRD-A39052811-377-01-4:10	DB11675	Mosapride	0.1782640710641168	0.9552277857869275	0.6223153784311474	0.7541597992224517	NEU
LJP007_NPC_24H:A17	DB12742	Amuvatinib	-0.20667293307798745	-0.9475279753049387	0.6229213007096706	0.7547044265989288	NPC
LJP009_NPC.CAS9_24H:H09	DB08912	Dabrafenib	-0.1801433513414345	-0.9570258447847727	0.6230194864323438	0.7547044265989288	NPC.CAS9
NMH002_NEU_24H:BRD-K64994968-001-24-2:10	DB00396	Progesterone	-0.2057481804339773	-0.9454424818911048	0.6231292665849816	0.7547044265989288	NEU
LJP009_NPC.CAS9_24H:E07	DB01782	Pyrazolanthrone	-0.18615625355189078	-0.9519811681342597	0.6242436696577391	0.7559067594374027	NPC.CAS9
CPC015_SKB_24H:BRD-A41519720-001-03-0:10	DB00973	Ezetimibe	0.1642993035843252	0.962040975841246	0.6251225623706286	0.7568221075917448	SKB
NMH001_NEU_6H:BRD-K58550667-001-05-3:10	DB12731	Daporinad	0.1975825381956101	0.9443613654199068	0.6252432479331672	0.7568221075917448	NEU
LJP007_SKL.C_24H:M05	DB07794	5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE	-0.19492243750849098	-0.9432997031604201	0.6254804572455448	0.756945264096469	SKL.C
LJP009_SKL_24H:H18	DB07138	Neflamapimod	0.17765306942061257	0.9529040475401788	0.6255886970172685	0.756945264096469	SKL
LJP008_NEU_24H:G22	DB00928	Azacitidine	-0.18143314400667923	-0.9493404422462152	0.6259183427676743	0.7571966397804855	NEU
LJP009_SKL.C_24H:B18	DB11805	Saracatinib	-0.19243873836433828	-0.9445827306308355	0.6262208813764791	0.7574151314467851	SKL.C
CPC017_NPC_24H:BRD-A93424738-001-03-0:10	DB14649	Dexamethasone acetate	-0.2022019208195093	-0.9462303990047769	0.6268800513836108	0.7580648003104906	NPC
CPC016_NEU_24H:BRD-K97118047-001-02-0:10	DB04462	Tetrabromo-2-Benzotriazole	-0.17611124454096178	-0.9576896505453814	0.6271000548382273	0.7581832504194371	NEU
CPC018_NPC_24H:BRD-A18917088-001-03-1:10	DB00783	Estradiol	-0.1704715395491629	-0.9594281229981708	0.6275430359937402	0.7585711888680899	NPC
LJP009_NEU_24H:I22	DB11363	Alectinib	-0.18749434147664507	-0.9443177428747471	0.6281627020048377	0.7591642292947836	NEU
LJP009_NPC.CAS9_24H:E12	DB01782	Pyrazolanthrone	-0.18276300681770594	-0.9536644530348958	0.6282780590477274	0.7591642292947836	NPC.CAS9
LJP007_NPC.CAS9_24H:P10	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	-0.18597723565255483	-0.9502402421414172	0.6292037366548042	0.7601348915012921	NPC.CAS9
CPC015_NPC_24H:BRD-A17411484-001-05-1:10	DB00821	Carprofen	0.17161092564098737	0.954252628343776	0.6301599687865782	0.7611420816842746	NPC
CPC014_SKB_24H:BRD-A01317026-001-01-2:10	DB04400	L-erythro-7,8-dihydrobiopterin	0.18386117023416323	0.9440563599554215	0.6310775345499781	0.7621021859689859	SKB
CPC012_NEU_24H:BRD-A19248578-001-02-9:10	DB08080	Latrunculin B	-0.18485107180973984	-0.9525230321784467	0.631963150522573	0.7629801978604704	NEU
CPC016_NPC_24H:BRD-K80334323-001-03-5:10	DB09371	Norethynodrel	-0.19373904838678604	-0.9415635291602301	0.6320502411767516	0.7629801978604704	NPC
LJP009_NEU_24H:I20	DB11363	Alectinib	-0.205099796664006	-0.9424364177879742	0.6321744763549989	0.762981901518798	NEU
LJP007_NPC.CAS9_24H:F04	DB12848	PF-04217903	-0.19058350013095154	-0.9431754004075319	0.6325816204018457	0.7633249856131052	NPC.CAS9
LJP007_NPC_24H:K11	DB11962	GSK-1059615	-0.18867628355233737	-0.9432252041117472	0.6333587592168828	0.7641143158390514	NPC
LPROT003_NPC_6H:L07	DB00460	Verteporfin	0.180630093953093	0.9561428566073704	0.6339118198874296	0.7646330534253811	NPC
LJP007_NPC_24H:P04	DB09054	Idelalisib	-0.18223253979879547	-0.9486432662267617	0.6343590702894824	0.7650239845929458	NPC
LJP008_NEU_24H:G14	DB01254	Dasatinib	-0.18578965127271327	-0.9512054317546141	0.6350278407919159	0.765586864483279	NEU
CPC015_SKB_24H:BRD-A22143024-231-02-0:10	DB04574	Estrone sulfate	0.18328906832107303	0.9438599327062217	0.6350722975985732	0.765586864483279	SKB
LJP009_SKL.C_24H:L21	DB12588	AZD-1480	0.18057161871021635	0.9493935286882268	0.6353084752804321	0.7657229818475056	SKL.C
LJP009_NPC_24H:I17	DB12146	Rigosertib	0.18426725370693164	0.9477369471014361	0.6359074023961229	0.7662961753025636	NPC
CPC014_NPC_24H:BRD-K25991148-001-01-7:10	DB14055	(S)-Warfarin	0.18124956230918193	0.9488109862732366	0.6366408750661592	0.7670312482371956	NPC
LJP008_SKL.C_24H:L20	DB05015	Belinostat	-0.17675628461935472	-0.9565485364455767	0.6368417757184898	0.7671245124613649	SKL.C
LJP008_NPC.TAK_24H:L22	DB05015	Belinostat	-0.18106060634407303	-0.9505466477001725	0.6373711660250838	0.7676133546622375	NPC.TAK
NMH002_NEU_24H:BRD-K43736954-001-19-9:10	DB14681	Cortisone	0.18681830301428726	0.9437226582196031	0.6382590005373455	0.7685336133626653	NEU
LJP007_SKL.C_24H:I10	DB06589	Pazopanib	0.2099844600591558	0.9405752761941932	0.6386853471431334	0.7688979411730901	SKL.C
CPC015_NPC_24H:BRD-A67862938-034-09-9:10	DB13588	Naftidrofuryl	0.17561897911276134	0.9549455254879878	0.6391788276032649	0.7693124505351187	NPC
LJP008_NPC.TAK_24H:G13	DB01254	Dasatinib	0.19667488697833613	0.9383386541771229	0.6393464035213751	0.7693124505351187	NPC.TAK
LJP007_NPC.TAK_24H:P07	DB07859	4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	-0.1664452081585848	-0.9559194629538003	0.6394011883632996	0.7693124505351187	NPC.TAK
LJP009_NPC_24H:I19	DB11363	Alectinib	0.2017575202179394	0.9392785531913453	0.6399728575242503	0.7698511601356783	NPC
LJP009_NPC.TAK_24H:L23	DB12588	AZD-1480	0.2043519030692137	0.9414919785293004	0.6400990203753465	0.7698538459964478	NPC.TAK
LJP007_NPC.TAK_24H:C04	DB11800	Tivozanib	-0.19421967515593358	-0.9387139223402524	0.6406696610861576	0.7703910055492086	NPC.TAK
CPC014_SKB_24H:BRD-K81418486:10	DB02546	Vorinostat	0.1905556148319406	0.9438179510208624	0.6410361639607991	0.7706825334864494	SKB
